0.999,0.0,0.001,0.0
0.9982,0.0008,0.001,0.0
0.9975,0.0015,0.00095,5e-05
0.99695,0.0019,0.00095,0.0002
0.99555,0.003,0.00125,0.0002
0.99445,0.00345,0.00165,0.00045
0.9933,0.00385,0.0023,0.00055
0.99175,0.0044,0.0032,0.00065
0.98955,0.0055,0.00385,0.0011
0.98665,0.0076,0.00435,0.0014
0.9831,0.00985,0.0049,0.00215
0.97935,0.0116,0.0063,0.00275
0.97395,0.01425,0.0083,0.0035
0.96785,0.0178,0.00995,0.0044
0.9607,0.0217,0.01215,0.00545
0.95195,0.02595,0.01575,0.00635
0.94175,0.0317,0.0189,0.00765
0.9286,0.0387,0.0233,0.0094
0.9116,0.04845,0.02845,0.0115
0.8916,0.0604,0.03375,0.01425
0.8685,0.07095,0.04295,0.0176
0.8377,0.08795,0.0525,0.02185
0.8057,0.1052,0.0621,0.027
0.7677,0.1225,0.0761,0.0337
0.72495,0.1415,0.0936,0.03995
0.67355,0.16425,0.11395,0.04825
0.61535,0.1916,0.13295,0.0601
0.5533,0.2156,0.157,0.0741
0.48935,0.2352,0.1857,0.08975
0.42615,0.24955,0.21595,0.10835
0.36105,0.26435,0.24595,0.12865
0.2986,0.2693,0.28035,0.15175
0.23765,0.2721,0.30875,0.1815
0.1867,0.26385,0.3342,0.21525
0.145,0.24825,0.3563,0.25045
0.11125,0.2266,0.3723,0.28985
0.0846,0.2007,0.38325,0.33145
0.0635,0.1722,0.38955,0.37475
0.0488,0.1456,0.38695,0.41865
0.0375,0.12335,0.3745,0.46465
0.0287,0.10215,0.35985,0.5093
0.02225,0.0814,0.3427,0.55365
0.01845,0.06475,0.3204,0.5964
0.0161,0.0511,0.29985,0.63295
0.0144,0.0398,0.2758,0.67
0.01315,0.0319,0.2513,0.70365
0.0133,0.02585,0.2271,0.73375
0.01265,0.0219,0.2035,0.76195
0.013,0.0177,0.18425,0.78505
0.01385,0.01465,0.16555,0.80595
0.01435,0.0124,0.14935,0.8239
0.0167,0.01015,0.134,0.83915
0.0179,0.0088,0.11965,0.85365
0.01865,0.0084,0.10565,0.8673
0.0206,0.0075,0.0935,0.8784
0.0217,0.0066,0.0848,0.8869
0.0233,0.0066,0.07505,0.89505
0.0246,0.0062,0.0679,0.9013
0.0264,0.00605,0.0597,0.90785
0.0284,0.0055,0.0535,0.9126
0.02975,0.00505,0.048,0.9172
0.03245,0.00515,0.0416,0.9208
0.03475,0.00485,0.03755,0.92285
0.0371,0.0043,0.03415,0.92445
0.0393,0.0045,0.03025,0.92595
0.04245,0.00435,0.02655,0.92665
0.0451,0.0041,0.02385,0.92695
0.04775,0.00425,0.02125,0.92675
0.05085,0.00425,0.01935,0.92555
0.0532,0.00365,0.0182,0.92495
0.055,0.0032,0.0168,0.925
0.058,0.0029,0.0155,0.9236
0.06065,0.0027,0.0143,0.92235
0.063,0.00315,0.01285,0.921
0.06535,0.0031,0.012,0.91955
0.06745,0.00305,0.01125,0.91825
0.0703,0.00295,0.0108,0.91595
0.0733,0.00305,0.00965,0.914
0.0757,0.00295,0.0093,0.91205
0.07795,0.00275,0.0086,0.9107
0.08035,0.0026,0.008,0.90905
0.0836,0.00245,0.0071,0.90685
0.0858,0.0024,0.0071,0.9047
0.0877,0.0022,0.00675,0.90335
0.0909,0.0022,0.0063,0.9006
0.0932,0.0018,0.0062,0.8988
0.0954,0.0017,0.00585,0.89705
0.09835,0.00155,0.00525,0.89485
0.10125,0.0014,0.0047,0.89265
0.1041,0.0013,0.0044,0.8902
0.10765,0.00135,0.00415,0.88685
0.10975,0.00175,0.00345,0.88505
0.11265,0.0018,0.00325,0.8823
0.1153,0.002,0.00315,0.87955
0.1174,0.0021,0.00315,0.87735
0.1204,0.00175,0.0035,0.87435
0.12255,0.00185,0.0035,0.8721
0.1246,0.00165,0.0035,0.87025
0.1269,0.0016,0.0037,0.8678
0.1294,0.0016,0.00325,0.86575
0.1313,0.00155,0.0033,0.86385
0.1343,0.00155,0.00335,0.8608
0.1361,0.00135,0.0033,0.85925
0.13855,0.00175,0.0027,0.857
0.141,0.0016,0.0029,0.8545
0.14395,0.0014,0.0032,0.85145
0.14675,0.0014,0.00325,0.8486
0.1485,0.0011,0.0033,0.8471
0.1507,0.0013,0.0029,0.8451
0.15335,0.00125,0.0027,0.8427
0.15625,0.0014,0.0024,0.83995
0.159,0.00135,0.0026,0.83705
0.16155,0.0015,0.00245,0.8345
0.1637,0.00155,0.00235,0.8324
0.16605,0.0015,0.0024,0.83005
0.1681,0.00145,0.0022,0.82825
0.16985,0.00185,0.00195,0.82635
0.1716,0.0014,0.00235,0.82465
0.1738,0.00115,0.00275,0.8223
0.17555,0.00135,0.00255,0.82055
0.1771,0.00165,0.00255,0.8187
0.17955,0.0017,0.00235,0.8164
0.1812,0.00165,0.00225,0.8149
0.1832,0.00145,0.0026,0.81275
0.18515,0.00145,0.00265,0.81075
0.18695,0.00145,0.00285,0.80875
0.1889,0.0015,0.0027,0.8069
0.19155,0.0016,0.0025,0.80435
0.19375,0.00135,0.00255,0.80235
0.19585,0.0016,0.00245,0.8001
0.198,0.0014,0.00255,0.79805
0.20075,0.0015,0.00265,0.7951
0.20335,0.0014,0.0026,0.79265
0.20495,0.0017,0.0025,0.79085
0.2068,0.00195,0.0026,0.78865
0.20805,0.00195,0.00275,0.78725
0.21035,0.0016,0.00285,0.7852
0.2121,0.0015,0.0029,0.7835
0.2142,0.00145,0.003,0.78135
0.21615,0.0016,0.0026,0.77965
0.21775,0.0018,0.00245,0.778
0.21985,0.0016,0.00255,0.776
0.2216,0.00155,0.0028,0.77405
0.2234,0.0016,0.00295,0.77205
0.225,0.0017,0.0031,0.7702
0.2269,0.00205,0.00315,0.7679
0.22865,0.002,0.00305,0.7663
0.23065,0.00175,0.0032,0.7644
0.2328,0.0015,0.0032,0.7625
0.2348,0.0018,0.00335,0.76005
0.23655,0.00205,0.00315,0.75825
0.2381,0.00195,0.0033,0.75665
0.2403,0.0016,0.00345,0.75465
0.2427,0.0018,0.00355,0.75195
0.2439,0.00245,0.00365,0.75
0.2458,0.0028,0.00325,0.74815
0.2468,0.00315,0.00335,0.7467
0.24905,0.00305,0.00325,0.74465
0.25075,0.00275,0.00385,0.74265
0.2525,0.003,0.004,0.7405
0.2539,0.00295,0.00405,0.7391
0.25515,0.00305,0.00445,0.73735
0.25665,0.00355,0.0045,0.7353
0.25815,0.0039,0.0049,0.73305
0.2593,0.00435,0.00505,0.7313
0.26115,0.0043,0.0056,0.72895
0.26235,0.0049,0.0059,0.72685
0.2628,0.00525,0.0065,0.72545
0.26395,0.0053,0.007,0.72375
0.26425,0.0058,0.007,0.72295
0.2648,0.00615,0.0075,0.72155
0.2649,0.007,0.008,0.7201
0.2654,0.0075,0.0086,0.7185
0.26605,0.0074,0.0091,0.71745
0.2657,0.00785,0.00995,0.7165
0.26555,0.00805,0.01055,0.71585
0.26585,0.00825,0.01075,0.71515
0.2655,0.0091,0.0113,0.7141
0.2665,0.00905,0.012,0.71245
0.26565,0.01045,0.0126,0.7113
0.26515,0.01055,0.0133,0.711
0.26425,0.0111,0.0143,0.71035
0.26395,0.01075,0.01545,0.70985
0.26245,0.01195,0.01625,0.70935
0.2618,0.0126,0.01715,0.70845
0.26035,0.0133,0.01805,0.7083
